time,feed_id,entered,exited,occupancy
2025-08-25T19:18:59Z,7f01662c,25,26,-1
2025-08-25T19:19:00Z,7f01662c,25,26,-1
2025-08-25T19:19:01Z,7f01662c,25,26,-1
2025-08-25T19:19:02Z,7f01662c,25,26,-1
2025-08-25T19:19:03Z,7f01662c,25,26,-1
2025-08-25T19:19:04Z,7f01662c,25,26,-1
2025-08-25T19:19:05Z,7f01662c,25,26,-1
2025-08-25T19:19:06Z,7f01662c,25,26,-1
2025-08-25T19:19:07Z,7f01662c,25,26,-1
2025-08-25T19:19:08Z,7f01662c,25,26,-1
2025-08-25T19:19:09Z,7f01662c,25,26,-1
2025-08-25T19:19:10Z,7f01662c,25,26,-1
2025-08-25T19:19:11Z,7f01662c,25,27,-2
2025-08-25T19:19:12Z,7f01662c,25,27,-2
2025-08-25T19:19:13Z,7f01662c,25,27,-2
2025-08-25T19:19:14Z,7f01662c,25,27,-2
2025-08-25T19:19:15Z,7f01662c,25,27,-2
2025-08-25T19:19:16Z,7f01662c,25,27,-2
2025-08-25T19:19:17Z,7f01662c,25,27,-2
2025-08-25T19:19:18Z,7f01662c,25,27,-2
2025-08-25T19:19:19Z,7f01662c,25,27,-2
2025-08-25T19:19:20Z,7f01662c,25,27,-2
2025-08-25T19:19:21Z,7f01662c,25,27,-2
2025-08-25T19:19:22Z,7f01662c,25,27,-2
2025-08-25T19:19:23Z,7f01662c,25,27,-2
2025-08-25T19:19:24Z,7f01662c,25,27,-2
2025-08-25T19:19:25Z,7f01662c,25,27,-2
2025-08-25T19:19:26Z,7f01662c,25,27,-2
2025-08-25T19:19:27Z,7f01662c,25,27,-2
2025-08-25T19:19:28Z,7f01662c,25,27,-2
2025-08-25T19:19:29Z,7f01662c,25,27,-2
2025-08-25T19:19:30Z,7f01662c,25,27,-2
2025-08-25T19:19:31Z,7f01662c,25,27,-2
2025-08-25T19:19:32Z,7f01662c,25,27,-2
2025-08-25T19:19:33Z,7f01662c,25,27,-2
2025-08-25T19:19:34Z,7f01662c,25,27,-2
2025-08-25T19:19:35Z,7f01662c,25,27,-2
2025-08-25T19:19:36Z,7f01662c,25,27,-2
2025-08-25T19:19:37Z,7f01662c,25,28,-3
2025-08-25T19:19:38Z,7f01662c,25,28,-3
2025-08-25T19:19:39Z,7f01662c,25,28,-3
2025-08-25T19:19:40Z,7f01662c,25,28,-3
2025-08-25T19:19:41Z,7f01662c,25,28,-3
2025-08-25T19:19:42Z,7f01662c,27,28,-1
2025-08-25T19:19:43Z,7f01662c,27,28,-1
2025-08-25T19:19:44Z,7f01662c,27,28,-1
2025-08-25T19:19:45Z,7f01662c,27,28,-1
2025-08-25T19:19:46Z,7f01662c,27,28,-1
2025-08-25T19:19:47Z,7f01662c,27,28,-1
2025-08-25T19:19:48Z,7f01662c,27,28,-1
2025-08-25T19:19:49Z,7f01662c,27,28,-1
2025-08-25T19:19:50Z,7f01662c,27,29,-2
2025-08-25T19:19:51Z,7f01662c,27,29,-2
2025-08-25T19:19:52Z,7f01662c,27,29,-2
2025-08-25T19:19:53Z,7f01662c,27,29,-2
2025-08-25T19:19:54Z,7f01662c,27,29,-2
2025-08-25T19:19:55Z,7f01662c,27,29,-2
2025-08-25T19:19:56Z,7f01662c,27,29,-2
2025-08-25T19:19:57Z,7f01662c,27,29,-2
2025-08-25T19:19:58Z,7f01662c,27,29,-2
2025-08-25T19:19:59Z,7f01662c,27,29,-2
2025-08-25T19:20:00Z,7f01662c,27,29,-2
2025-08-25T19:20:01Z,7f01662c,27,30,-3
2025-08-25T19:20:02Z,7f01662c,27,30,-3
2025-08-25T19:20:03Z,7f01662c,28,30,-2
2025-08-25T19:20:04Z,7f01662c,28,30,-2
2025-08-25T19:20:05Z,7f01662c,29,30,-1
2025-08-25T19:20:06Z,7f01662c,29,30,-1
2025-08-25T19:20:07Z,7f01662c,29,30,-1
2025-08-25T19:20:08Z,7f01662c,29,30,-1
2025-08-25T19:20:09Z,7f01662c,29,30,-1
2025-08-25T19:20:10Z,7f01662c,29,30,-1
2025-08-25T19:20:11Z,7f01662c,29,30,-1
2025-08-25T19:20:12Z,7f01662c,29,30,-1
2025-08-25T19:20:13Z,7f01662c,29,30,-1
2025-08-25T19:20:14Z,7f01662c,29,30,-1
2025-08-25T19:20:15Z,7f01662c,29,31,-2
2025-08-25T19:20:16Z,7f01662c,29,31,-2
2025-08-25T19:20:17Z,7f01662c,29,31,-2
