time,feed_id,entered,exited,occupancy
2025-08-23T11:55:08Z,a6707943,8,8,0
2025-08-23T11:55:09Z,a6707943,8,8,0
2025-08-23T11:55:10Z,a6707943,8,8,0
2025-08-23T11:55:11Z,a6707943,8,8,0
2025-08-23T11:55:12Z,a6707943,8,8,0
2025-08-23T11:55:13Z,a6707943,9,8,1
2025-08-23T11:55:14Z,a6707943,9,8,1
2025-08-23T11:55:15Z,a6707943,9,8,1
2025-08-23T11:55:16Z,a6707943,9,8,1
2025-08-23T11:55:17Z,a6707943,9,8,1
2025-08-23T11:55:18Z,a6707943,9,8,1
2025-08-23T11:55:19Z,a6707943,9,8,1
2025-08-23T11:55:20Z,a6707943,9,8,1
2025-08-23T11:55:21Z,a6707943,9,8,1
2025-08-23T11:55:22Z,a6707943,9,8,1
2025-08-23T11:55:23Z,a6707943,9,8,1
2025-08-23T11:55:24Z,a6707943,9,8,1
2025-08-23T11:55:25Z,a6707943,9,8,1
2025-08-23T11:55:26Z,a6707943,9,8,1
2025-08-23T11:55:27Z,a6707943,9,8,1
2025-08-23T11:55:28Z,a6707943,9,8,1
2025-08-23T11:55:29Z,a6707943,9,8,1
2025-08-23T11:55:30Z,a6707943,9,8,1
2025-08-23T11:55:31Z,a6707943,9,8,1
2025-08-23T11:55:32Z,a6707943,9,8,1
2025-08-23T11:55:33Z,a6707943,9,8,1
2025-08-23T11:55:34Z,a6707943,9,8,1
2025-08-23T11:55:35Z,a6707943,9,8,1
2025-08-23T11:55:36Z,a6707943,9,8,1
2025-08-23T11:55:37Z,a6707943,9,8,1
2025-08-23T11:55:38Z,a6707943,9,8,1
2025-08-23T11:55:39Z,a6707943,9,8,1
2025-08-23T11:55:40Z,a6707943,9,8,1
2025-08-23T11:55:41Z,a6707943,9,9,0
2025-08-23T11:55:42Z,a6707943,9,9,0
2025-08-23T11:55:43Z,a6707943,9,9,0
2025-08-23T11:55:44Z,a6707943,9,9,0
2025-08-23T11:55:45Z,a6707943,9,9,0
2025-08-23T11:55:46Z,a6707943,9,9,0
2025-08-23T11:55:47Z,a6707943,9,9,0
2025-08-23T11:55:48Z,a6707943,9,9,0
2025-08-23T11:55:49Z,a6707943,9,9,0
2025-08-23T11:55:50Z,a6707943,9,9,0
